Symbol,tDate,Price
LNC,2021-12-17,65.76
LNC,2021-12-20,62.86
LNC,2021-12-21,65.58
LNC,2021-12-22,66.3
LNC,2021-12-23,67.87
LNC,2021-12-27,68.82
LNC,2021-12-28,68.58
LNC,2021-12-29,68.84
LNC,2021-12-30,68.54
LNT,2021-12-16,60.98
LNT,2021-12-17,59.77
LNT,2021-12-20,59.93
LNT,2021-12-21,59.4
LNT,2021-12-22,59.58
LNT,2021-12-23,59.55
LNT,2021-12-27,59.99
LNT,2021-12-28,60.68
LNT,2021-12-29,61.11
LNT,2021-12-30,61.45
LOW,2021-12-16,253.24
LOW,2021-12-17,248.09
LOW,2021-12-20,245.62
LOW,2021-12-21,246.98
LOW,2021-12-22,249.7
LOW,2021-12-23,250.09
LOW,2021-12-27,253.7
LOW,2021-12-28,254.02
LOW,2021-12-29,257.57
LOW,2021-12-30,256.39
LRCX,2021-12-16,671.28
LRCX,2021-12-17,669.17
LRCX,2021-12-20,661.08
LRCX,2021-12-21,683.07
LRCX,2021-12-22,691.22
LRCX,2021-12-23,698.72
LRCX,2021-12-27,723.4
LRCX,2021-12-28,716.1
LRCX,2021-12-29,726.75
LRCX,2021-12-30,718.33
LUMN,2021-12-16,12.33
LUMN,2021-12-17,12.59
LUMN,2021-12-20,12.48
LUMN,2021-12-21,12.68
LUMN,2021-12-22,12.76
LUMN,2021-12-23,12.84
LUMN,2021-12-27,12.82
LUMN,2021-12-28,12.76
LUMN,2021-12-29,12.64
LUMN,2021-12-30,12.74
LUV,2021-12-16,39.53
LUV,2021-12-17,39.66
LUV,2021-12-20,39.36
LUV,2021-12-21,40.87
LUV,2021-12-22,41.12
LUV,2021-12-23,41.87
LUV,2021-12-27,41.76
LUV,2021-12-28,42.29
LUV,2021-12-29,42.16
LUV,2021-12-30,42.72
LVS,2021-12-16,35.11
LVS,2021-12-17,35.44
LVS,2021-12-20,34.15
LVS,2021-12-21,37.02
LVS,2021-12-22,37.03
LVS,2021-12-23,38.59
LVS,2021-12-27,37.87
LVS,2021-12-28,37.65
LVS,2021-12-29,37.19
LVS,2021-12-30,37.68
LW,2021-12-16,57.22
LW,2021-12-17,58.04
LW,2021-12-20,59.05
LW,2021-12-21,61.18
LW,2021-12-22,60.95
LW,2021-12-23,61.75
LW,2021-12-27,61.75
LW,2021-12-28,62.22
LW,2021-12-29,62.66
LW,2021-12-30,63.02
LYB,2021-12-16,89.11
LYB,2021-12-17,87.76
LYB,2021-12-20,86.9
LYB,2021-12-21,88.32
LYB,2021-12-22,88.02
LYB,2021-12-23,90.55
LYB,2021-12-27,91.67
LYB,2021-12-28,92.72
LYB,2021-12-29,92.67
LYB,2021-12-30,92.18
LYV,2021-12-16,101.4
LYV,2021-12-17,105.14
LYV,2021-12-20,106.87
LYV,2021-12-21,114.22
LYV,2021-12-22,116.92
LYV,2021-12-23,118.54
LYV,2021-12-27,120.19
LYV,2021-12-28,120.09
LYV,2021-12-29,119.83
LYV,2021-12-30,119.71
MA,2021-12-16,352.92
MA,2021-12-17,349.31
MA,2021-12-20,337.02
MA,2021-12-21,350.74
MA,2021-12-22,357.48
MA,2021-12-23,360.58
MA,2021-12-27,360.31
MA,2021-12-28,360.78
MA,2021-12-29,361.29
MA,2021-12-30,360.99
MAA,2021-12-16,222.89
MAA,2021-12-17,220.14
MAA,2021-12-20,218.55
MAA,2021-12-21,218.4
MAA,2021-12-22,222.19
MAA,2021-12-23,221.09
MAA,2021-12-27,224.63
MAA,2021-12-28,225.7
MAA,2021-12-29,228.31
MAA,2021-12-30,228.94
MAR,2021-12-16,150.76
MAR,2021-12-17,150.19
MAR,2021-12-20,149.68
MAR,2021-12-21,158.32
MAR,2021-12-22,162.58
MAR,2021-12-23,165.19
MAR,2021-12-27,166.71
MAR,2021-12-28,166.75
MAR,2021-12-29,166.55
MAR,2021-12-30,164.86
MAS,2021-12-16,68.75
MAS,2021-12-17,66.47
MAS,2021-12-20,64.74
MAS,2021-12-21,66.38
MAS,2021-12-22,67.45
MAS,2021-12-23,68.0
MAS,2021-12-27,69.22
MAS,2021-12-28,69.57
MAS,2021-12-29,70.23
MAS,2021-12-30,69.68
MCD,2021-12-16,265.55
MCD,2021-12-17,261.7
MCD,2021-12-20,261.73
MCD,2021-12-21,264.39
MCD,2021-12-22,264.94
MCD,2021-12-23,265.95
MCD,2021-12-27,268.24
MCD,2021-12-28,267.88
MCD,2021-12-29,268.49
MCD,2021-12-30,267.21
MCHP,2021-12-16,84.53
MCHP,2021-12-17,84.36
MCHP,2021-12-20,82.6
MCHP,2021-12-21,85.34
MCHP,2021-12-22,86.37
MCHP,2021-12-23,86.93
MCHP,2021-12-27,89.35
MCHP,2021-12-28,88.03
MCHP,2021-12-29,88.24
MCHP,2021-12-30,87.08
MCK,2021-12-16,232.45
MCK,2021-12-17,233.09
MCK,2021-12-20,234.27
MCK,2021-12-21,236.09
MCK,2021-12-22,236.48
MCK,2021-12-23,240.78
MCK,2021-12-27,245.34
MCK,2021-12-28,246.49
MCK,2021-12-29,248.46
MCK,2021-12-30,248.9
MCO,2021-12-16,395.92
MCO,2021-12-17,393.64
MCO,2021-12-20,386.94
MCO,2021-12-21,391.28
MCO,2021-12-22,394.97
MCO,2021-12-23,397.26
MCO,2021-12-27,399.47
MCO,2021-12-28,399.42
MCO,2021-12-29,398.06
MCO,2021-12-30,391.06
MDLZ,2021-12-16,65.344
MDLZ,2021-12-17,64.617
MDLZ,2021-12-20,64.438
MDLZ,2021-12-21,63.981
MDLZ,2021-12-22,64.488
MDLZ,2021-12-23,64.598
MDLZ,2021-12-27,65.174
MDLZ,2021-12-28,65.662
MDLZ,2021-12-29,66.02
MDLZ,2021-12-30,65.75
MDT,2021-12-16,101.563
MDT,2021-12-17,99.993
MDT,2021-12-20,98.9
MDT,2021-12-21,101.65
MDT,2021-12-22,101.34
MDT,2021-12-23,102.9
MDT,2021-12-27,104.43
MDT,2021-12-28,104.53
MDT,2021-12-29,103.95
MDT,2021-12-30,104.47
MET,2021-12-16,61.39
MET,2021-12-17,60.25
MET,2021-12-20,58.59
MET,2021-12-21,60.32
MET,2021-12-22,60.88
MET,2021-12-23,61.78
MET,2021-12-27,62.49
MET,2021-12-28,62.61
MET,2021-12-29,62.68
MET,2021-12-30,62.58
MGM,2021-12-16,40.8
MGM,2021-12-17,42.28
MGM,2021-12-20,42.07
MGM,2021-12-21,44.81
MGM,2021-12-22,45.28
MGM,2021-12-23,45.74
MGM,2021-12-27,45.21
MGM,2021-12-28,44.22
MGM,2021-12-29,44.49
MGM,2021-12-30,44.76
MHK,2021-12-16,173.45
MHK,2021-12-17,170.64
MHK,2021-12-20,163.95
MHK,2021-12-21,168.43
MHK,2021-12-22,169.25
MHK,2021-12-23,171.16
MHK,2021-12-27,174.61
MHK,2021-12-28,175.81
MHK,2021-12-29,176.66
MHK,2021-12-30,177.89
MKC,2021-12-16,94.294
MKC,2021-12-17,93.756
MKC,2021-12-20,93.547
MKC,2021-12-21,92.66
MKC,2021-12-22,93.029
MKC,2021-12-23,92.67
MKC,2021-12-27,93.766
MKC,2021-12-28,94.593
MKC,2021-12-29,95.25
MKC,2021-12-30,95.57
MKTX,2021-12-16,408.38
MKTX,2021-12-17,410.42
MKTX,2021-12-20,403.46
MKTX,2021-12-21,411.56
MKTX,2021-12-22,409.02
MKTX,2021-12-23,410.67
MKTX,2021-12-27,413.61
MKTX,2021-12-28,414.18
MKTX,2021-12-29,411.34
MKTX,2021-12-30,412.66
MLM,2021-12-16,440.37
MLM,2021-12-17,436.35
MLM,2021-12-20,422.16
MLM,2021-12-21,430.13
MLM,2021-12-22,435.71
MLM,2021-12-23,437.06
MLM,2021-12-27,438.59
MLM,2021-12-28,439.46
MLM,2021-12-29,441.72
MLM,2021-12-30,438.0
MMC,2021-12-16,170.0
MMC,2021-12-17,168.3
MMC,2021-12-20,168.3
MMC,2021-12-21,168.85
MMC,2021-12-22,170.48
MMC,2021-12-23,170.57
MMC,2021-12-27,173.89
MMC,2021-12-28,173.77
MMC,2021-12-29,173.89
MMC,2021-12-30,173.49
MMM,2021-12-16,178.31
MMM,2021-12-17,174.75
MMM,2021-12-20,172.64
MMM,2021-12-21,172.92
MMM,2021-12-22,172.64
MMM,2021-12-23,174.97
MMM,2021-12-27,176.7
MMM,2021-12-28,177.64
MMM,2021-12-29,178.41
MMM,2021-12-30,177.64
MNST,2021-12-16,91.62
MNST,2021-12-17,91.62
MNST,2021-12-20,91.64
MNST,2021-12-21,92.79
MNST,2021-12-22,93.48
MNST,2021-12-23,93.84
MNST,2021-12-27,94.8
MNST,2021-12-28,94.7
MNST,2021-12-29,95.79
MNST,2021-12-30,95.39
MO,2021-12-16,46.458
MO,2021-12-17,47.341
MO,2021-12-20,47.204
MO,2021-12-21,46.87
MO,2021-12-22,46.88
MO,2021-12-23,46.7
MO,2021-12-27,46.79
MO,2021-12-28,47.38
MO,2021-12-29,47.4
MO,2021-12-30,47.25
MOS,2021-12-16,36.47
MOS,2021-12-17,36.46
MOS,2021-12-20,35.54
MOS,2021-12-21,37.33
MOS,2021-12-22,38.72
MOS,2021-12-23,39.18
MOS,2021-12-27,40.0
MOS,2021-12-28,39.86
MOS,2021-12-29,39.96
MOS,2021-12-30,39.21
MPC,2021-12-16,62.77
MPC,2021-12-17,62.45
MPC,2021-12-20,60.91
MPC,2021-12-21,63.42
MPC,2021-12-22,63.1
MPC,2021-12-23,63.04
MPC,2021-12-27,64.08
MPC,2021-12-28,64.37
MPC,2021-12-29,63.95
MPC,2021-12-30,63.43
MPWR,2021-12-16,474.927
MPWR,2021-12-17,482.408
MPWR,2021-12-20,476.905
MPWR,2021-12-21,484.866
MPWR,2021-12-22,492.207
MPWR,2021-12-23,495.003
MPWR,2021-12-27,510.475
MPWR,2021-12-28,497.48
MPWR,2021-12-29,497.72
MPWR,2021-12-30,491.5
MRK,2021-12-16,75.91
MRK,2021-12-17,75.69
MRK,2021-12-20,76.41
MRK,2021-12-21,75.54
MRK,2021-12-22,76.16
MRK,2021-12-23,75.73
MRK,2021-12-27,76.57
MRK,2021-12-28,76.81
MRK,2021-12-29,76.95
MRK,2021-12-30,77.14
MRNA,2021-12-16,282.02
MRNA,2021-12-17,294.8
MRNA,2021-12-20,276.38
MRNA,2021-12-21,268.14
MRNA,2021-12-22,251.36
MRNA,2021-12-23,249.99
MRNA,2021-12-27,246.88
MRNA,2021-12-28,241.44
MRNA,2021-12-29,247.88
MRNA,2021-12-30,251.6
MRO,2021-12-16,15.36
MRO,2021-12-17,15.15
MRO,2021-12-20,14.86
MRO,2021-12-21,15.76
MRO,2021-12-22,16.04
MRO,2021-12-23,16.0
MRO,2021-12-27,16.56
MRO,2021-12-28,16.48
MRO,2021-12-29,16.57
MRO,2021-12-30,16.35
MS,2021-12-16,100.3
MS,2021-12-17,97.13
MS,2021-12-20,95.37
MS,2021-12-21,97.77
MS,2021-12-22,98.3
MS,2021-12-23,99.34
MS,2021-12-27,100.4
MS,2021-12-28,99.97
MS,2021-12-29,98.73
MS,2021-12-30,98.8
MSCI,2021-12-16,595.12
MSCI,2021-12-17,590.22
MSCI,2021-12-20,579.3
MSCI,2021-12-21,594.66
MSCI,2021-12-22,604.18
MSCI,2021-12-23,611.27
MSCI,2021-12-27,618.77
MSCI,2021-12-28,614.98
MSCI,2021-12-29,614.79
MSCI,2021-12-30,612.54
MSFT,2021-12-16,324.9
MSFT,2021-12-17,323.8
MSFT,2021-12-20,319.91
MSFT,2021-12-21,327.29
MSFT,2021-12-22,333.2
MSFT,2021-12-23,334.69
MSFT,2021-12-27,342.45
MSFT,2021-12-28,341.25
MSFT,2021-12-29,341.95
MSFT,2021-12-30,339.32
MSI,2021-12-16,261.76
MSI,2021-12-17,259.12
MSI,2021-12-20,255.9
MSI,2021-12-21,261.61
MSI,2021-12-22,264.59
MSI,2021-12-23,262.9
MSI,2021-12-27,268.92
MSI,2021-12-28,269.81
MSI,2021-12-29,272.73
MSI,2021-12-30,271.09
MTB,2021-12-16,153.18
MTB,2021-12-17,147.15
MTB,2021-12-20,144.7
MTB,2021-12-21,149.05
MTB,2021-12-22,150.51
MTB,2021-12-23,150.95
MTB,2021-12-27,153.48
MTB,2021-12-28,154.19
MTB,2021-12-29,154.1
MTB,2021-12-30,153.18
MTCH,2021-12-16,124.44
MTCH,2021-12-17,126.65
MTCH,2021-12-20,125.84
MTCH,2021-12-21,131.49
MTCH,2021-12-22,131.39
MTCH,2021-12-23,133.44
MTCH,2021-12-27,134.01
MTCH,2021-12-28,132.94
MTCH,2021-12-29,130.0
MTCH,2021-12-30,133.2
MTD,2021-12-16,1565.85
MTD,2021-12-17,1579.34
MTD,2021-12-20,1554.43
MTD,2021-12-21,1571.54
MTD,2021-12-22,1604.94
MTD,2021-12-23,1626.23
MTD,2021-12-27,1673.41
MTD,2021-12-28,1675.17
MTD,2021-12-29,1701.99
MTD,2021-12-30,1702.53
MU,2021-12-16,82.602
MU,2021-12-17,82.912
MU,2021-12-20,81.943
MU,2021-12-21,90.583
MU,2021-12-22,90.244
MU,2021-12-23,94.319
MU,2021-12-27,94.329
MU,2021-12-28,92.841
MU,2021-12-29,96.068
MU,2021-12-30,93.79
NCLH,2021-12-16,19.34
NCLH,2021-12-17,20.33
NCLH,2021-12-20,20.74
NCLH,2021-12-21,22.19
NCLH,2021-12-22,22.62
NCLH,2021-12-23,22.72
NCLH,2021-12-27,22.14
NCLH,2021-12-28,21.91
NCLH,2021-12-29,21.58
NCLH,2021-12-30,21.02
NDAQ,2021-12-16,203.65
NDAQ,2021-12-17,201.07
NDAQ,2021-12-20,198.5
NDAQ,2021-12-21,202.24
NDAQ,2021-12-22,204.2
NDAQ,2021-12-23,205.42
NDAQ,2021-12-27,208.98
NDAQ,2021-12-28,209.73
NDAQ,2021-12-29,209.97
NDAQ,2021-12-30,209.11
NEE,2021-12-16,92.23
NEE,2021-12-17,90.94
NEE,2021-12-20,89.94
NEE,2021-12-21,90.45
NEE,2021-12-22,90.8
NEE,2021-12-23,90.7
NEE,2021-12-27,91.32
NEE,2021-12-28,91.88
NEE,2021-12-29,91.99
NEE,2021-12-30,92.77
NEM,2021-12-16,59.0
NEM,2021-12-17,59.24
NEM,2021-12-20,58.71
NEM,2021-12-21,58.18
NEM,2021-12-22,58.5
NEM,2021-12-23,59.53
NEM,2021-12-27,60.18
NEM,2021-12-28,60.29
NEM,2021-12-29,60.62
NEM,2021-12-30,61.59
NFLX,2021-12-16,591.06
NFLX,2021-12-17,586.73
NFLX,2021-12-20,593.74
NFLX,2021-12-21,604.92
NFLX,2021-12-22,614.24
NFLX,2021-12-23,614.09
NFLX,2021-12-27,613.12
NFLX,2021-12-28,610.71
NFLX,2021-12-29,610.54
NFLX,2021-12-30,612.09
NI,2021-12-16,26.91
NI,2021-12-17,26.88
NI,2021-12-20,27.03
NI,2021-12-21,26.82
NI,2021-12-22,26.92
NI,2021-12-23,26.87
NI,2021-12-27,27.07
NI,2021-12-28,27.36
NI,2021-12-29,27.7
NI,2021-12-30,27.55
NKE,2021-12-16,162.72
NKE,2021-12-17,161.36
NKE,2021-12-20,156.98
NKE,2021-12-21,166.63
NKE,2021-12-22,165.44
NKE,2021-12-23,165.67
NKE,2021-12-27,167.58
NKE,2021-12-28,166.42
NKE,2021-12-29,168.78
NKE,2021-12-30,167.49
NLOK,2021-12-16,25.52
NLOK,2021-12-17,25.72
NLOK,2021-12-20,25.78
NLOK,2021-12-21,25.59
NLOK,2021-12-22,25.6
NLOK,2021-12-23,25.87
NLOK,2021-12-27,26.13
NLOK,2021-12-28,26.18
NLOK,2021-12-29,26.29
NLOK,2021-12-30,26.2
NLSN,2021-12-16,20.31
NLSN,2021-12-17,20.44
NLSN,2021-12-20,19.87
NLSN,2021-12-21,20.13
NLSN,2021-12-22,20.64
NLSN,2021-12-23,21.04
NLSN,2021-12-27,21.21
NLSN,2021-12-28,21.19
NLSN,2021-12-29,20.86
NLSN,2021-12-30,20.7
NOC,2021-12-16,378.72
NOC,2021-12-17,377.46
NOC,2021-12-20,369.95
NOC,2021-12-21,378.49
NOC,2021-12-22,379.81
NOC,2021-12-23,381.17
NOC,2021-12-27,384.21
NOC,2021-12-28,385.33
NOC,2021-12-29,384.99
NOC,2021-12-30,384.53
NOW,2021-12-16,608.98
NOW,2021-12-17,615.63
NOW,2021-12-20,605.37
NOW,2021-12-21,631.32
NOW,2021-12-22,643.93
NOW,2021-12-23,648.57
NOW,2021-12-27,663.28
NOW,2021-12-28,654.0
NOW,2021-12-29,654.58
NOW,2021-12-30,654.54
NRG,2021-12-16,39.85
NRG,2021-12-17,40.49
NRG,2021-12-20,40.32
NRG,2021-12-21,41.52
NRG,2021-12-22,42.07
NRG,2021-12-23,42.2
NRG,2021-12-27,42.37
NRG,2021-12-28,42.68
NRG,2021-12-29,42.89
NRG,2021-12-30,42.91
NSC,2021-12-16,290.41
NSC,2021-12-17,284.79
NSC,2021-12-20,281.45
NSC,2021-12-21,285.17
NSC,2021-12-22,285.29
NSC,2021-12-23,287.53
NSC,2021-12-27,291.53
NSC,2021-12-28,293.29
NSC,2021-12-29,295.75
NSC,2021-12-30,294.73
NTAP,2021-12-16,88.15
NTAP,2021-12-17,88.06
NTAP,2021-12-20,87.53
NTAP,2021-12-21,89.9
NTAP,2021-12-22,89.9
NTAP,2021-12-23,90.63
NTAP,2021-12-27,93.34
NTAP,2021-12-28,93.26
NTAP,2021-12-29,93.18
NTAP,2021-12-30,91.69
NTRS,2021-12-16,119.0
NTRS,2021-12-17,117.23
NTRS,2021-12-20,114.49
NTRS,2021-12-21,117.79
NTRS,2021-12-22,117.78
NTRS,2021-12-23,118.21
NTRS,2021-12-27,120.58
NTRS,2021-12-28,120.05
NTRS,2021-12-29,120.02
NTRS,2021-12-30,119.41
NUE,2021-12-16,113.404
NUE,2021-12-17,117.486
NUE,2021-12-20,110.646
NUE,2021-12-21,112.03
NUE,2021-12-22,113.145
NUE,2021-12-23,113.803
NUE,2021-12-27,116.142
NUE,2021-12-28,113.952
NUE,2021-12-29,114.39
NUE,2021-12-30,113.85
NVDA,2021-12-16,283.87
NVDA,2021-12-17,278.01
NVDA,2021-12-20,277.19
NVDA,2021-12-21,290.75
NVDA,2021-12-22,294.0
NVDA,2021-12-23,296.4
NVDA,2021-12-27,309.45
NVDA,2021-12-28,303.22
NVDA,2021-12-29,300.01
NVDA,2021-12-30,295.86
NVR,2021-12-16,5760.35
NVR,2021-12-17,5636.78
NVR,2021-12-20,5602.74
NVR,2021-12-21,5747.05
NVR,2021-12-22,5813.38
NVR,2021-12-23,5784.63
NVR,2021-12-27,5820.07
NVR,2021-12-28,5869.47
NVR,2021-12-29,5959.33
NVR,2021-12-30,5906.03
NWL,2021-12-16,22.42
NWL,2021-12-17,21.75
NWL,2021-12-20,20.57
NWL,2021-12-21,21.43
NWL,2021-12-22,21.37
NWL,2021-12-23,21.41
NWL,2021-12-27,21.84
NWL,2021-12-28,21.74
NWL,2021-12-29,21.64
NWL,2021-12-30,21.6
NWS,2021-12-16,21.61
NWS,2021-12-17,21.5
NWS,2021-12-20,21.11
NWS,2021-12-21,21.96
NWS,2021-12-22,22.08
NWS,2021-12-23,22.55
NWS,2021-12-27,22.88
NWS,2021-12-28,22.93
NWS,2021-12-29,22.77
NWS,2021-12-30,22.73
NWSA,2021-12-16,21.36
NWSA,2021-12-17,21.28
NWSA,2021-12-20,20.88
NWSA,2021-12-21,21.7
NWSA,2021-12-22,21.79
NWSA,2021-12-23,22.33
NWSA,2021-12-27,22.58
NWSA,2021-12-28,22.66
NWSA,2021-12-29,22.57
NWSA,2021-12-30,22.5
NXPI,2021-12-16,217.95
NXPI,2021-12-17,218.71
NXPI,2021-12-20,217.65
NXPI,2021-12-21,224.37
NXPI,2021-12-22,226.76
NXPI,2021-12-23,227.35
NXPI,2021-12-27,232.78
NXPI,2021-12-28,231.02
NXPI,2021-12-29,230.52
NXPI,2021-12-30,228.6
O,2021-12-16,67.438
O,2021-12-17,67.548
O,2021-12-20,67.029
O,2021-12-21,68.494
O,2021-12-22,68.903
O,2021-12-23,68.983
O,2021-12-27,70.697
O,2021-12-28,71.155
O,2021-12-29,71.654
O,2021-12-30,71.663
ODFL,2021-12-16,351.2
ODFL,2021-12-17,340.62
ODFL,2021-12-20,333.85
ODFL,2021-12-21,339.44
ODFL,2021-12-22,344.03
ODFL,2021-12-23,348.31
ODFL,2021-12-27,355.6
ODFL,2021-12-28,356.64
ODFL,2021-12-29,360.81
ODFL,2021-12-30,356.27
OGN,2021-12-16,30.33
OGN,2021-12-17,30.19
OGN,2021-12-20,29.36
OGN,2021-12-21,29.79
OGN,2021-12-22,30.01
OGN,2021-12-23,30.22
OGN,2021-12-27,30.09
OGN,2021-12-28,29.89
OGN,2021-12-29,29.82
OGN,2021-12-30,30.73
OKE,2021-12-16,58.31
OKE,2021-12-17,57.85
OKE,2021-12-20,56.53
OKE,2021-12-21,57.91
OKE,2021-12-22,57.78
OKE,2021-12-23,58.02
OKE,2021-12-27,59.41
OKE,2021-12-28,59.4
OKE,2021-12-29,58.77
OKE,2021-12-30,58.48
OMC,2021-12-16,72.984
OMC,2021-12-17,72.33
OMC,2021-12-20,70.46
OMC,2021-12-21,72.24
OMC,2021-12-22,71.57
OMC,2021-12-23,72.19
OMC,2021-12-27,72.95
OMC,2021-12-28,73.53
OMC,2021-12-29,73.54
OMC,2021-12-30,73.76
ORCL,2021-12-16,103.22
ORCL,2021-12-17,96.62
ORCL,2021-12-20,91.64
ORCL,2021-12-21,91.51
ORCL,2021-12-22,89.86
ORCL,2021-12-23,89.72
ORCL,2021-12-27,89.54
ORCL,2021-12-28,88.65
ORCL,2021-12-29,88.21
ORCL,2021-12-30,88.01
ORLY,2021-12-16,687.47
ORLY,2021-12-17,676.07
ORLY,2021-12-20,672.59
ORLY,2021-12-21,674.72
ORLY,2021-12-22,681.45
ORLY,2021-12-23,679.42
ORLY,2021-12-27,692.44
ORLY,2021-12-28,696.87
ORLY,2021-12-29,708.14
ORLY,2021-12-30,701.77
OTIS,2021-12-16,86.51
OTIS,2021-12-17,84.16
OTIS,2021-12-20,82.33
OTIS,2021-12-21,84.18
OTIS,2021-12-22,84.31
OTIS,2021-12-23,85.25
OTIS,2021-12-27,86.52
OTIS,2021-12-28,86.46
OTIS,2021-12-29,86.82
OTIS,2021-12-30,86.36
OXY,2021-12-16,28.38
OXY,2021-12-17,28.04
OXY,2021-12-20,26.98
OXY,2021-12-21,28.6
OXY,2021-12-22,28.92
OXY,2021-12-23,28.85
OXY,2021-12-27,29.64
OXY,2021-12-28,29.48
OXY,2021-12-29,29.26
OXY,2021-12-30,28.97
PAYC,2021-12-16,399.37
PAYC,2021-12-17,406.82
PAYC,2021-12-20,400.54
PAYC,2021-12-21,416.75
PAYC,2021-12-22,421.75
PAYC,2021-12-23,423.83
PAYC,2021-12-27,426.36
PAYC,2021-12-28,420.99
PAYC,2021-12-29,417.21
PAYC,2021-12-30,417.7
PAYX,2021-12-16,124.65
PAYX,2021-12-17,123.89
PAYX,2021-12-20,123.8
PAYX,2021-12-21,126.43
PAYX,2021-12-22,133.41
PAYX,2021-12-23,134.24
PAYX,2021-12-27,135.64
PAYX,2021-12-28,135.85
PAYX,2021-12-29,137.38
PAYX,2021-12-30,136.45
PBCT,2021-12-16,17.58
PBCT,2021-12-17,16.77
PBCT,2021-12-20,16.57
PBCT,2021-12-21,17.1
PBCT,2021-12-22,17.22
PBCT,2021-12-23,17.45
PBCT,2021-12-27,17.82
PBCT,2021-12-28,17.9
PBCT,2021-12-29,17.88
PBCT,2021-12-30,17.7
PCAR,2021-12-16,85.91
PCAR,2021-12-17,83.5
PCAR,2021-12-20,82.12
PCAR,2021-12-21,83.38
PCAR,2021-12-22,84.26
PCAR,2021-12-23,84.95
PCAR,2021-12-27,85.8
PCAR,2021-12-28,86.9
PCAR,2021-12-29,87.63
PCAR,2021-12-30,87.42
PEAK,2021-12-16,34.75
PEAK,2021-12-17,34.92
PEAK,2021-12-20,34.89
PEAK,2021-12-21,35.18
PEAK,2021-12-22,35.42
PEAK,2021-12-23,35.19
PEAK,2021-12-27,35.7
PEAK,2021-12-28,35.88
PEAK,2021-12-29,36.1
PEAK,2021-12-30,36.0
PEG,2021-12-16,65.61
PEG,2021-12-17,64.09
PEG,2021-12-20,64.09
PEG,2021-12-21,64.31
PEG,2021-12-22,64.6
PEG,2021-12-23,64.58
PEG,2021-12-27,65.06
PEG,2021-12-28,65.58
PEG,2021-12-29,65.97
PEG,2021-12-30,66.32
PENN,2021-12-16,44.65
PENN,2021-12-17,48.22
PENN,2021-12-20,46.92
PENN,2021-12-21,50.66
PENN,2021-12-22,50.87
PENN,2021-12-23,51.4
PENN,2021-12-27,50.81
PENN,2021-12-28,49.34
PENN,2021-12-29,49.07
PENN,2021-12-30,51.3
PEP,2021-12-16,171.82
PEP,2021-12-17,168.3
PEP,2021-12-20,169.42
PEP,2021-12-21,168.92
PEP,2021-12-22,169.97
PEP,2021-12-23,169.78
PEP,2021-12-27,171.47
PEP,2021-12-28,172.36
PEP,2021-12-29,172.97
PEP,2021-12-30,172.67
PFE,2021-12-16,61.25
PFE,2021-12-17,59.48
PFE,2021-12-20,61.02
PFE,2021-12-21,58.95
PFE,2021-12-22,59.55
PFE,2021-12-23,58.71
PFE,2021-12-27,59.2
PFE,2021-12-28,58.01
PFE,2021-12-29,57.58
PFE,2021-12-30,58.4
PFG,2021-12-16,73.17
PFG,2021-12-17,71.64
PFG,2021-12-20,66.92
PFG,2021-12-21,70.33
PFG,2021-12-22,70.17
PFG,2021-12-23,71.58
PFG,2021-12-27,72.95
PFG,2021-12-28,72.34
PFG,2021-12-29,72.28
PFG,2021-12-30,72.11
PG,2021-12-16,161.11
PG,2021-12-17,157.46
PG,2021-12-20,157.86
PG,2021-12-21,157.76
PG,2021-12-22,159.32
PG,2021-12-23,160.1
PG,2021-12-27,161.97
PG,2021-12-28,162.84
PG,2021-12-29,164.19
PG,2021-12-30,162.77
PGR,2021-12-16,101.52
PGR,2021-12-17,100.97
PGR,2021-12-20,101.52
PGR,2021-12-21,101.22
PGR,2021-12-22,101.16
PGR,2021-12-23,101.25
PGR,2021-12-27,103.32
PGR,2021-12-28,103.35
PGR,2021-12-29,103.97
PGR,2021-12-30,103.05
PH,2021-12-16,313.14
PH,2021-12-17,302.61
PH,2021-12-20,296.38
PH,2021-12-21,305.33
PH,2021-12-22,306.48
PH,2021-12-23,311.89
PH,2021-12-27,316.53
PH,2021-12-28,317.42
PH,2021-12-29,318.6
PH,2021-12-30,315.0
PHM,2021-12-16,53.99
PHM,2021-12-17,52.98
PHM,2021-12-20,51.48
PHM,2021-12-21,52.99
PHM,2021-12-22,54.54
PHM,2021-12-23,54.65
PHM,2021-12-27,55.38
PHM,2021-12-28,56.28
PHM,2021-12-29,57.65
PHM,2021-12-30,56.65
PKG,2021-12-16,133.5
PKG,2021-12-17,130.03
PKG,2021-12-20,129.06
PKG,2021-12-21,130.73
PKG,2021-12-22,130.99
PKG,2021-12-23,131.3
PKG,2021-12-27,133.0
PKG,2021-12-28,133.48
PKG,2021-12-29,134.61
PKG,2021-12-30,134.67
PKI,2021-12-16,187.77
PKI,2021-12-17,187.59
PKI,2021-12-20,188.22
PKI,2021-12-21,189.04
PKI,2021-12-22,191.51
PKI,2021-12-23,193.77
PKI,2021-12-27,197.98
PKI,2021-12-28,195.36
PKI,2021-12-29,197.48
PKI,2021-12-30,199.56
PLD,2021-12-16,163.25
PLD,2021-12-17,161.18
PLD,2021-12-20,161.39
PLD,2021-12-21,160.79
PLD,2021-12-22,162.26
PLD,2021-12-23,161.75
PLD,2021-12-27,165.89
PLD,2021-12-28,165.79
